Census Geographic Identifier,Census Geography Name,Year,Total (Est.),Total (SE),American Indian and Alaska Native Alone (Est.),American Indian and Alaska Native Alone (SE),Asian or Pacific Islander Alone (Est.),Asian or Pacific Islander Alone (SE),Asian Alone (Est.),Asian Alone (SE),Black or African American Alone (Est.),Black or African American Alone (SE),Hispanic or Latino (Est.),Hispanic or Latino (SE),Not Hispanic or Latino (Est.),Not Hispanic or Latino (SE),Native Hawaiian and Other Pacific Islander Alone (Est.),Native Hawaiian and Other Pacific Islander Alone (SE),"White Alone, Not Hispanic or Latino (Est.)","White Alone, Not Hispanic or Latino (SE)",Total minus non-Hispanic Whites (Est.),Total minus non-Hispanic Whites (SE),Some Other Race Alone (Est.),Some Other Race Alone (SE),Some Other Race Alone or Two or More Races (Est.),Some Other Race Alone or Two or More Races (SE),Two or More Races (Est.),Two or More Races (SE),White Alone (Est.),White Alone (SE)
97000US4502550,"Kershaw County School District, South Carolina",2017,22.775801,9.0652199,,,,,,,,,,,,,,,19.615641,11.180957,25.79014,19.851818,,,,,,,21.025967,10.069889
97000US4502580,"Lancaster County School District, South Carolina",2009,54.657619,14.05934,,,,,,,65.856621,23.49221,,,,,,,39.060402,14.499749,67.922371,18.406967,,,,,,,43.107769,14.49813
97000US4502580,"Lancaster County School District, South Carolina",2010,55.262081,7.517036,,,,,,,60.619717,9.0880032,,,,,,,50.516151,11.569829,62.838917,20.696535,,,,,,,51.737576,10.827698
97000US4502580,"Lancaster County School District, South Carolina",2011,48.607338,9.6189651,,,,,,,52.258064,8.2504463,,,,,,,47.213112,15.014787,50.897663,33.080395,,,,,,,47.213112,15.014787
97000US4502580,"Lancaster County School District, South Carolina",2012,45.710873,6.6251388,,,,,,,65.972221,8.5441437,,,,,,,34.213615,10.019506,53.607414,8.4205828,,,,,,,28.27352,8.5617018
97000US4502580,"Lancaster County School District, South Carolina",2013,51.089592,9.8867712,,,,,,,66.414902,6.2311816,,,,,,,32.11488,19.120111,61.206497,11.759576,,,,,,,29.378981,17.495375
97000US4502580,"Lancaster County School District, South Carolina",2014,53.472485,8.6647806,,,,,,,76.470589,12.130841,,,,,,,36.794289,11.837931,76.965263,58.332642,,,,,,,36.794289,11.837931
97000US4502580,"Lancaster County School District, South Carolina",2015,26.664543,6.4410076,,,,,,,19.325962,9.1626444,,,,,,,38.651314,10.784737,19.084763,14.904794,,,,,,,38.651314,10.784737
97000US4502580,"Lancaster County School District, South Carolina",2016,46.114925,8.923378,,,,,,,48.3321,14.005097,,,,,,,39.34301,17.74184,52.194786,19.352438,,,,,,,39.34301,17.74184
97000US4502580,"Lancaster County School District, South Carolina",2017,28.658331,8.839942,,,,,,,20.294117,9.6255751,,,,,,,40.811455,16.209711,19.682726,22.729544,,,,,,,33.311687,14.018972
97000US4502700,"Lexington School District 1, South Carolina",2009,37.009983,10.967063,,,,,,,,,,,,,,,17.22065,9.3021374,80.766228,80.629211,,,,,,,17.22065,9.3021374
97000US4502700,"Lexington School District 1, South Carolina",2010,37.196262,10.368137,,,,,,,,,,,,,,,33.877125,11.90506,48.263889,50.444805,,,,,,,33.877125,11.90506
97000US4502700,"Lexington School District 1, South Carolina",2011,50.357224,8.8395319,,,,,,,64.529915,16.714319,,,,,,,39.565216,11.618443,70.165749,69.504272,,,,,,,47.512169,11.50752
97000US4502700,"Lexington School District 1, South Carolina",2012,40.764832,6.2561879,,,,,,,,,,,,,,,46.660934,8.1541939,27.777779,31.453667,,,,,,,46.934704,8.132823
97000US4502700,"Lexington School District 1, South Carolina",2013,21.639606,5.0513105,,,,,,,,,,,,,,,21.799822,5.535573,20.256411,70.168243,,,,,,,21.799822,5.535573
97000US4502700,"Lexington School District 1, South Carolina",2014,31.985626,7.9239411,,,,,,,,,,,,,,,26.385542,9.0799017,48.409893,27.677643,,,,,,,26.385542,9.0799017
97000US4502700,"Lexington School District 1, South Carolina",2015,44.249153,9.9003563,,,,,,,,,,,,,,,34.487072,13.478155,71.952667,96.656403,,,,,,,34.487072,13.478155
97000US4502700,"Lexington School District 1, South Carolina",2016,29.059019,7.2524533,,,,,,,,,,,,,,,14.727394,4.7673287,64.657303,55.16922,,,,,,,20.833332,7.0880771
97000US4502700,"Lexington School District 1, South Carolina",2017,22.854622,8.6681337,,,,,,,,,,,,,,,25.448027,9.4926167,17.418034,35.077427,,,,,,,24.707371,9.2416115
97000US4502730,"Lexington School District 2, South Carolina",2010,43.254818,11.4114,,,,,,,55.938698,16.836636,,,,,,,20.519262,12.562572,60.136818,9.904294,,,,,,,24.742268,12.443411
97000US4502730,"Lexington School District 2, South Carolina",2011,37.269371,14.749871,,,,,,,,,,,,,,,48.789879,22.786638,19.260532,60.116459,,,,,,,48.789879,22.786638
97000US4502730,"Lexington School District 2, South Carolina",2012,35.912411,6.9593201,,,,,,,33.535843,11.668019,,,,,,,33.717106,10.763674,40.283844,26.631275,,,,,,,36.932709,10.990654
97000US4502730,"Lexington School District 2, South Carolina",2013,39.030724,12.01117,,,,,,,31.586609,21.256126,,,,,,,48.823948,15.382483,23.89868,45.122044,,,,,,,43.27227,14.151469
97000US4502730,"Lexington School District 2, South Carolina",2015,40.186916,9.919754,,,,,,,47.480316,17.476515,,,,,,,32.170776,12.923538,48.804138,20.837156,,,,,,,33.944954,12.330876
97000US4502730,"Lexington School District 2, South Carolina",2016,42.653156,13.529855,,,,,,,38.943089,16.642572,,,,,,,47.502659,23.54719,38.943089,31.566833,,,,,,,47.502659,23.54719
97000US4502730,"Lexington School District 2, South Carolina",2017,43.149906,9.6712332,,,,,,,57.95948,13.736728,,,,,,,25.854216,13.660007,51.792831,11.246997,,,,,,,25.755033,11.954755
97000US4502820,"Lexington School District 5, South Carolina",2009,9.5676174,4.6194468,,,,,,,19.141106,8.4893293,,,,,,,0.0,10.980243,18.783865,10.974695,,,,,,,0.0,10.771544
97000US4502820,"Lexington School District 5, South Carolina",2010,38.578682,10.96776,,,,,,,,,,,,,,,26.22846,12.753023,46.108948,16.319666,,,,,,,36.622807,13.091116
97000US4502820,"Lexington School District 5, South Carolina",2011,48.739712,9.7335491,,,,,,,59.312321,15.278794,,,,,,,36.884308,13.649715,58.403362,13.849233,,,,,,,43.832825,14.636074
97000US4502820,"Lexington School District 5, South Carolina",2012,30.605564,9.733058,,,,,,,,,,,,,,,18.639263,7.7507029,46.95063,14.7808,,,,,,,22.01087,8.2936792
97000US4502820,"Lexington School District 5, South Carolina",2013,10.928476,5.0506258,,,,,,,19.361084,8.1638317,,,,,,,4.4921875,4.3038173,16.299919,7.7971578,,,,,,,4.4921875,4.3038173
97000US4502820,"Lexington School District 5, South Carolina",2014,14.460889,5.0483103,,,,,,,,,,,,,,,23.158915,9.9131546,7.7269316,13.952686,,,,,,,23.158915,9.9131546
97000US4502820,"Lexington School District 5, South Carolina",2015,19.437939,11.711672,,,,,,,,,,,,,,,0.0,12.921911,30.98942,16.581305,,,,,,,0.0,12.921911
97000US4502820,"Lexington School District 5, South Carolina",2016,20.130367,7.8153038,,,,,,,44.024078,15.859488,,,,,,,0.94339621,0.92918754,41.626015,29.661873,,,,,,,0.94339621,0.92918754
97000US4502820,"Lexington School District 5, South Carolina",2017,14.541213,7.4195123,,,,,,,,,,,,,,,10.573403,6.4357185,21.515368,20.105753,,,,,,,10.128554,6.1871176
97000US4503060,"Oconee County School District, South Carolina",2009,45.454548,13.566856,,,,,,,,,,,,,,,36.940483,15.946976,75.609756,16.753962,,,,,,,36.940483,15.946976
97000US4503060,"Oconee County School District, South Carolina",2010,20.41433,9.0529966,,,,,,,,,,,,,,,26.380369,11.268432,0.0,65.134087,,,,,,,23.544052,10.260167
97000US4503060,"Oconee County School District, South Carolina",2011,57.16716,6.3609829,,,,,,,,,,,,,,,53.755604,9.0158443,67.901237,115.02569,,,,,,,53.755604,9.0158443
97000US4503060,"Oconee County School District, South Carolina",2012,50.198627,12.025643,,,,,,,,,,,,,,,52.34174,15.207747,45.157387,58.133038,,,,,,,53.373615,14.62188
97000US4503060,"Oconee County School District, South Carolina",2013,37.606838,12.196751,,,,,,,,,,,,,,,55.711918,16.851593,18.286219,38.582619,,,,,,,55.711918,16.851593
97000US4503060,"Oconee County School District, South Carolina",2014,51.11372,14.187392,,,,,,,,,,,,,,,52.365417,18.661657,47.916664,72.861664,,,,,,,52.365417,18.661657
97000US4503060,"Oconee County School District, South Carolina",2015,46.905983,12.701835,,,,,,,,,,,,,,,51.304348,14.02964,30.720001,92.230629,,,,,,,54.041855,13.952838
97000US4503060,"Oconee County School District, South Carolina",2016,58.723579,8.1840715,,,,,,,,,,,,,,,45.472187,8.0981541,82.352943,82.625755,,,,,,,53.984715,8.1087532
97000US4503060,"Oconee County School District, South Carolina",2017,46.748768,11.483179,,,,,,,,,,,,,,,44.19244,14.990726,53.217392,48.469933,,,,,,,41.56432,14.295444
97000US4503330,"Pickens County School District, South Carolina",2009,22.237862,9.1010695,,,,,,,,,,,,,,,26.20232,10.497362,0.0,98.366158,,,,,,,26.20232,10.497362
97000US4503330,"Pickens County School District, South Carolina",2010,40.196362,8.4288778,,,,,,,,,,,,,,,42.913811,8.7054873,29.275364,64.230888,,,,,,,42.913811,8.7054873
97000US4503330,"Pickens County School District, South Carolina",2011,57.388611,9.1130781,,,,,,,80.032738,18.261896,,,,,,,52.674614,10.88987,80.032738,162.52258,,,,,,,52.674614,10.88987
97000US4503330,"Pickens County School District, South Carolina",2012,35.76218,6.7433691,,,,,,,78.308823,27.195993,,,,,,,32.827988,5.8106194,45.402298,19.833498,,,,,,,32.827988,5.8106194
97000US4503330,"Pickens County School District, South Carolina",2013,38.724373,9.9546804,,,,,,,,,,,,,,,41.941391,11.171836,23.111111,96.335426,,,,,,,40.017475,11.010815
97000US4503330,"Pickens County School District, South Carolina",2014,49.093906,9.314743,,,,,,,,,,,,,,,47.750362,10.28698,56.786705,71.673958,,,,,,,47.750362,10.28698
97000US4503330,"Pickens County School District, South Carolina",2015,51.573067,11.954493,,,,,,,,,,,,,,,52.296711,12.566933,38.547485,360.86621,,,,,,,52.296711,12.566933
97000US4503330,"Pickens County School District, South Carolina",2016,44.762684,9.854104,,,,,,,,,,,,,,,49.087654,12.210599,30.884043,67.081848,,,,,,,49.087654,12.210599
97000US4503330,"Pickens County School District, South Carolina",2017,27.572748,8.7688017,,,,,,,,,,,,,,,26.310217,9.0344963,30.139935,30.662489,,,,,,,23.235157,8.0821533
97000US4503360,"Richland School District 1, South Carolina",2009,50.217785,4.6166286,,,,,,,47.946365,4.4811463,,,,,,,48.004562,17.548674,50.409149,5.2008052,,,,,,,58.347828,15.305358
97000US4503360,"Richland School District 1, South Carolina",2010,36.991253,5.2632904,,,,,,,40.558945,6.2109356,,,,,,,15.015244,9.9162235,40.961037,5.6577148,,,,,,,18.613138,9.5558834
97000US4503360,"Richland School District 1, South Carolina",2011,48.326626,3.8881264,,,,,,,53.198498,4.3772979,,,,,,,10.227273,6.2551007,52.731853,3.0299983,,,,,,,9.7209721,5.9755516
97000US4503360,"Richland School District 1, South Carolina",2012,47.549927,4.4913421,,,,,,,54.026188,4.3543725,43.925236,21.659452,47.861446,5.1403451,,,7.3211312,4.8480902,52.579571,4.2634149,,,,,,,15.681394,9.0973749
97000US4503360,"Richland School District 1, South Carolina",2013,54.763199,4.1833901,,,,,,,56.7495,4.7585783,,,,,,,28.996283,14.475295,58.164642,4.2345018,,,,,,,27.323717,12.501396
97000US4503360,"Richland School District 1, South Carolina",2014,42.956562,4.2474041,,,,,,,45.23056,4.043992,,,,,,,21.992033,8.4946041,46.394043,4.2163129,,,,,,,29.66954,9.8000689
97000US4503360,"Richland School District 1, South Carolina",2015,48.067631,4.783515,,,,,,,51.525284,5.3869181,,,,,,,15.596331,12.972376,51.505585,4.749917,,,,,,,28.899082,13.178349
97000US4503360,"Richland School District 1, South Carolina",2016,45.828293,3.2740469,,,,,,,42.175655,3.5579581,,,,,,,75.216141,21.251722,43.136219,4.9646339,,,,,,,67.550201,14.244781
97000US4503360,"Richland School District 1, South Carolina",2017,43.5704,4.9826603,,,,,,,48.596786,5.5518804,,,,,,,13.743676,5.1524153,48.089947,4.6690698,,,,,,,13.743676,5.1524153
97000US4503390,"Richland School District 2, South Carolina",2009,22.630913,4.768013,,,,,,,18.453812,6.2509985,,,,,,,31.1054,13.101122,21.240244,6.2391057,,,,,,,31.1054,13.101122
97000US4503390,"Richland School District 2, South Carolina",2010,19.012699,5.5353527,,,,,,,18.629219,7.1175776,49.216301,14.240138,17.185129,6.282156,,,,,,,,,,,,,31.30755,10.605817
97000US4503390,"Richland School District 2, South Carolina",2011,20.74695,8.2682428,,,,,,,12.34027,4.5431299,,,,,,,,,,,,,,,,,71.153847,37.972713
97000US4503390,"Richland School District 2, South Carolina",2012,24.232014,6.9594064,,,,,,,28.163492,8.6795073,,,,,,,0.0,14.895129,28.933397,7.8400903,,,,,,,0.0,14.895129
97000US4503390,"Richland School District 2, South Carolina",2013,35.033333,6.3026929,,,,,,,38.180271,7.0189819,,,,,,,26.335175,16.628624,35.898846,6.9222727,,,,,,,33.44426,18.552368
97000US4503390,"Richland School District 2, South Carolina",2014,25.520834,6.6244445,,,,,,,31.079609,7.8959117,,,,,,,,,,,,,,,,,0.0,11.195262
97000US4503390,"Richland School District 2, South Carolina",2015,20.260727,6.2195358,,,,,,,15.338042,4.0428243,,,,,,,42.023026,22.93527,14.116554,11.393946,,,,,,,40.047024,22.29641
97000US4503390,"Richland School District 2, South Carolina",2016,21.679844,7.6741681,,,,,,,24.723862,9.8433466,,,,,,,5.03268,3.2160633,25.218842,8.7383842,,,,,,,5.03268,3.2160633
97000US4503390,"Richland School District 2, South Carolina",2017,35.864395,8.8221493,,,,,,,30.783817,8.9305449,,,,,,,40.633739,19.473829,34.924717,11.429936,,,,,,,49.370628,22.525558
97000US4503630,"Spartanburg School District 6, South Carolina",2014,20.771208,9.9005375,,,,,,,25.031134,12.496864,,,,,,,0.0,19.48406,30.582893,13.970454,,,,,,,24.546553,18.878176
97000US4503630,"Spartanburg School District 6, South Carolina",2017,38.382767,11.168837,,,,,,,78.7257,21.379175,,,,,,,4.8648648,4.651094,75.073967,49.479797,,,,,,,19.144384,8.6493607
97000US4503870,"York School District 3, South Carolina",2009,45.331203,7.7945218,,,,,,,50.538158,11.319148,,,,,,,20.556414,10.515298,58.336716,7.1506166,,,,,,,39.171597,12.301642
97000US4503870,"York School District 3, South Carolina",2010,41.328831,6.7761555,,,,,,,47.433083,10.809833,,,,,,,34.933201,8.2175598,46.672176,11.436391,,,,,,,33.912636,7.6558099
97000US4503870,"York School District 3, South Carolina",2011,40.347073,9.8172007,,,,,,,35.412704,10.337217,,,,,,,45.328598,17.358551,35.934551,25.42828,,,,,,,40.533672,16.152603
97000US4503870,"York School District 3, South Carolina",2012,37.570728,6.0431662,,,,,,,33.612633,6.7940741,,,,,,,44.61153,11.395225,33.323254,12.896392,,,,,,,44.61153,11.395225
97000US4503870,"York School District 3, South Carolina",2013,45.075466,11.074569,,,,,,,45.027626,14.008721,,,,,,,45.263756,14.214773,44.920784,23.381872,,,,,,,48.285103,12.390317
97000US4503870,"York School District 3, South Carolina",2014,53.299278,7.9035892,,,,,,,53.261356,10.008905,,,,,,,48.801956,14.060924,56.765926,16.29487,,,,,,,48.801956,14.060924
97000US4503870,"York School District 3, South Carolina",2015,40.801369,6.7252345,,,,,,,51.459034,11.522362,,,,,,,36.126171,9.7373772,45.397289,13.897842,,,,,,,35.054996,9.5828409
97000US4503870,"York School District 3, South Carolina",2016,41.260216,8.8180113,,,,,,,47.995834,12.634298,,,,,,,43.534191,13.332451,39.810017,17.209126,,,,,,,43.534191,13.332451
97000US4503870,"York School District 3, South Carolina",2017,37.728245,6.8116598,,,,,,,38.163002,7.408494,,,,,,,33.392017,11.907497,40.668522,12.679423,,,,,,,37.842281,12.432788
97000US4503900,"York School District 4, South Carolina",2016,7.3204422,5.1459966,,,,,,,,,,,,,,,7.8112288,7.7934413,6.6808062,15.759285,,,,,,,7.8112288,7.7934413
97000US4503900,"York School District 4, South Carolina",2017,18.584455,10.370566,,,,,,,,,,,,,,,0.0,10.445234,39.813953,7.0826292,,,,,,,0.0,9.7839413
97000US4503902,"Sumter County Consolidated School District, South Carolina",2012,46.106739,6.4681811,,,,,,,50.464714,7.8353891,,,,,,,44.738678,16.464134,46.732548,11.745857,,,,,,,44.738678,16.464134
97000US4503902,"Sumter County Consolidated School District, South Carolina",2013,52.945072,7.0571728,,,,,,,56.329494,8.9061584,,,,,,,31.974251,11.938895,58.372677,7.1586995,,,,,,,35.437881,12.169359
97000US4503902,"Sumter County Consolidated School District, South Carolina",2014,51.061172,8.1659536,,,,,,,56.019211,9.5368071,,,,,,,36.501518,14.131488,54.833637,10.055912,,,,,,,36.324482,12.292622
97000US4503902,"Sumter County Consolidated School District, South Carolina",2015,40.60498,7.3372073,,,,,,,37.547794,9.8671198,,,,,,,43.258785,11.610531,39.580765,11.445597,,,,,,,43.258785,11.610531
97000US4503902,"Sumter County Consolidated School District, South Carolina",2016,41.932938,7.3786154,,,,,,,55.24572,10.384387,,,,,,,7.5785584,7.6168394,51.253761,6.5565443,,,,,,,7.1992979,7.2665639
97000US4503902,"Sumter County Consolidated School District, South Carolina",2017,44.661953,8.3640671,,,,,,,46.114651,8.8793478,,,,,,,36.183395,12.554296,46.114651,9.6954308,,,,,,,36.183395,12.554296
97000US4659820,"Rapid City School District 51-4, South Dakota",2009,27.470688,7.6809444,,,,,,,,,,,,,,,19.929453,10.33432,51.324963,18.266306,,,,,,,19.449224,10.09435
97000US4659820,"Rapid City School District 51-4, South Dakota",2010,41.283554,5.8789263,,,,,,,,,,,,,,,18.872017,10.679598,70.866142,44.76247,,,,,,,20.206718,10.376904
97000US4659820,"Rapid City School District 51-4, South Dakota",2011,34.462784,6.3488164,,,,,,,,,,,,,,,23.728813,6.9623456,49.343472,35.916702,,,,,,,25.115305,7.7189388
97000US4659820,"Rapid City School District 51-4, South Dakota",2012,17.614012,5.5379267,,,,,,,,,,,,,,,12.277801,4.6903396,38.879738,59.984261,,,,,,,11.427472,4.4455776
97000US4659820,"Rapid City School District 51-4, South Dakota",2013,54.864197,7.3261752,,,,,,,,,,,,,,,46.03352,9.4344835,72.234436,61.125534,,,,,,,43.459915,8.9298944
97000US4659820,"Rapid City School District 51-4, South Dakota",2014,33.958103,6.2458916,,,,,,,,,,,,,,,27.247705,9.7121782,44.060772,15.693943,,,,,,,26.341461,9.3980598
97000US4659820,"Rapid City School District 51-4, South Dakota",2015,34.793556,7.1946235,,,,,,,,,,,,,,,35.43428,9.9540253,33.576645,29.032267,,,,,,,29.475704,8.213233
97000US4659820,"Rapid City School District 51-4, South Dakota",2016,48.052982,9.4062223,,,,,,,,,,,,,,,33.275032,7.0277319,70.766129,49.140793,,,,,,,32.015144,6.8763552
97000US4659820,"Rapid City School District 51-4, South Dakota",2017,40.448673,10.969723,,,,,,,,,,,,,,,14.858012,10.638453,92.474228,83.048729,,,,,,,14.858012,10.638453
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2009,32.39465,7.0793972,,,,,,,,,,,,,,,19.455145,7.7317348,68.509987,60.802155,,,,,,,19.097786,7.6367764
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2010,35.774879,7.3535643,,,,,,,,,,,,,,,30.746746,7.6264753,53.457947,25.424477,,,,,,,30.177361,7.5407653
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2011,44.27042,9.2308111,,,,,,,,,,,,,,,23.697998,8.1980257,81.37854,58.004845,,,,,,,22.116766,7.755836
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2012,35.742222,6.1109819,,,,,,,,,,,,,,,22.248001,7.6483359,61.888111,2.9543447,,,,,,,24.618845,7.4638152
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2013,38.615242,8.4851427,,,,,,,,,,,,,,,27.73484,8.7032251,77.553192,90.807098,,,,,,,30.996311,8.7083492
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2014,34.452141,7.5117631,,,,,,,,,,,,,,,19.580765,5.1997237,72.715736,56.849827,,,,,,,19.580765,5.1997237
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2015,38.190407,6.4055061,,,,,,,71.803276,17.863678,,,,,,,29.912025,11.049335,55.904163,17.214643,,,,,,,30.646816,10.596532
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2016,24.191343,5.4363813,,,,,,,,,,,,,,,8.3743839,4.2598257,69.17688,57.546692,,,,,,,10.604265,5.1528268
97000US4666270,"Sioux Falls School District 49-5, South Dakota",2017,29.650164,7.4363561,,,,,,,,,,,,,,,23.037813,6.8876214,39.635315,17.391447,,,,,,,24.059223,6.2125502
97000US4700148,"Shelby County School District, Tennessee",2014,54.324692,2.0601392,,,,,100.0,61.559765,56.472404,2.3112829,75.094345,11.344047,53.320251,2.358427,,,29.603148,5.711009,57.750912,2.1135921,87.218819,13.942485,78.138222,11.567731,57.954544,10.088712,36.420891,6.1023893
97000US4700148,"Shelby County School District, Tennessee",2015,42.08353,2.4093647,,,,,,,43.06839,2.5636652,39.988392,9.5543728,42.163723,2.5219057,,,35.681717,6.1974859,43.17334,2.9112191,62.485062,15.322301,,,,,35.064934,5.6164527
97000US4700148,"Shelby County School District, Tennessee",2016,46.016407,2.9781408,,,,,,,48.140522,3.3333313,69.641212,14.302304,45.416306,3.1201315,,,24.271059,6.7474627,48.021206,3.1419945,74.534157,11.611954,,,,,25.709938,6.7465057
97000US4700148,"Shelby County School District, Tennessee",2017,41.043777,2.0879843,,,,,,,43.831604,2.5863039,58.844505,11.429497,40.404327,2.2744932,,,17.323208,6.6107178,43.803844,2.0654633,40.987984,14.751211,,,,,25.642078,5.9551897
97000US4700300,"Blount County School District, Tennessee",2009,36.996834,12.006972,,,,,,,,,,,,,,,39.008106,12.745415,0.0,404.96591,,,,,,,39.008106,12.745415
97000US4700300,"Blount County School District, Tennessee",2010,44.366196,9.2595959,,,,,,,,,,,,,,,56.75676,12.447106,0.0,91.516914,,,,,,,56.75676,12.447106
97000US4700300,"Blount County School District, Tennessee",2011,36.313534,14.308301,,,,,,,,,,,,,,,36.313534,14.308301,,,,,,,,,36.313534,14.308301
97000US4700300,"Blount County School District, Tennessee",2012,19.697849,6.2480125,,,,,,,,,,,,,,,19.697849,6.2480125,,,,,,,,,19.697849,6.2480125
97000US4700300,"Blount County School District, Tennessee",2013,47.787609,12.460976,,,,,,,,,,,,,,,50.02895,12.939233,0.0,500.9635,,,,,,,47.787609,12.460976
97000US4700300,"Blount County School District, Tennessee",2014,35.790726,5.6287661,,,,,,,,,,,,,,,35.790726,5.6287661,,,,,,,,,35.790726,5.6287661
97000US4700300,"Blount County School District, Tennessee",2015,28.359097,11.314716,,,,,,,,,,,,,,,34.711456,15.76168,14.203455,57.934361,,,,,,,38.623482,15.394041
97000US4700300,"Blount County School District, Tennessee",2016,21.02389,8.7385225,,,,,,,,,,,,,,,21.02389,8.7385225,,,,,,,,,21.02389,8.7385225
97000US4700300,"Blount County School District, Tennessee",2017,61.097504,14.75932,,,,,,,,,,,,,,,60.04026,15.03574,100.0,1103.3435,,,,,,,61.097504,14.75932
97000US4701590,"Hamilton County School District, Tennessee",2009,57.798725,5.4122458,,,,,,,61.079674,6.8444052,83.783783,23.328936,56.931541,5.8293743,,,48.597084,8.9985218,63.653244,8.9148474,,,,,,,49.581684,8.8419437
97000US4701590,"Hamilton County School District, Tennessee",2010,47.174355,5.4551134,,,,,,,55.72084,7.7380114,61.608772,17.910198,46.403824,5.9763923,,,33.253899,7.4779043,57.575268,8.0959272,,,,,,,33.915421,7.3979797
97000US4701590,"Hamilton County School District, Tennessee",2011,48.370583,3.881345,,,,,,,64.653809,4.9531054,12.859304,12.061747,50.386463,3.7343032,,,32.063858,6.2897906,60.301155,2.6152384,,,,,,,30.353243,6.0287547
97000US4701590,"Hamilton County School District, Tennessee",2012,40.045567,4.77492,,,,,,,48.06427,6.772676,0.0,34.711605,41.267834,4.8460798,,,31.768503,9.5821056,44.55727,7.9899216,,,,,,,29.307974,8.8664303
97000US4701590,"Hamilton County School District, Tennessee",2013,43.042416,3.0768187,,,,,,,55.549709,6.0372057,0.0,44.390022,44.041061,3.0693784,,,28.57143,6.533833,56.197445,16.646378,,,,,,,27.479406,6.2975845
97000US4701590,"Hamilton County School District, Tennessee",2014,42.25264,4.9779191,,,,,,,53.345764,7.4151068,,,,,,,28.886942,6.2108531,56.184906,8.2029371,,,,,,,33.404465,6.7798152
97000US4701590,"Hamilton County School District, Tennessee",2015,38.118038,4.1345997,,,,,,,41.360424,5.3375492,0.0,60.487831,38.796844,4.2496529,,,36.218235,5.6766162,39.94199,9.3721418,,,,,,,35.673027,5.6338668
97000US4701590,"Hamilton County School District, Tennessee",2016,29.592503,4.5385695,,,,,,,47.375031,6.7703791,,,,,,,10.066667,3.6973436,42.106388,0.61671501,,,,,,,9.7043705,3.5786428
97000US4701590,"Hamilton County School District, Tennessee",2017,38.575184,4.8319159,,,,,,,42.042576,6.317359,,,,,,,26.792574,6.8733892,46.144356,6.6610956,,,,,,,34.655807,8.1726198
97000US4702220,"Knox County School District, Tennessee",2009,47.144489,3.9000552,,,,,,,69.794952,4.4869466,,,,,,,33.018143,5.8737731,69.27317,26.34627,,,,,,,34.823383,5.8019996
97000US4702220,"Knox County School District, Tennessee",2010,30.916929,2.7696524,,,,,,,56.477989,5.9662948,,,,,,,16.819841,3.0266376,54.162342,18.275246,,,,,,,19.091354,3.5220304
97000US4702220,"Knox County School District, Tennessee",2011,48.084999,3.9147522,,,,,,,73.157555,4.4488206,0.0,44.838219,49.251549,3.9477334,,,29.120049,6.0249166,71.787605,24.368589,,,,,,,28.724831,5.9721861
97000US4702220,"Knox County School District, Tennessee",2012,45.400284,4.9080386,,,,,,,55.51181,7.1370897,,,,,,,34.308716,5.2883039,62.890625,7.561893,,,,,,,35.641487,6.0293579
97000US4702220,"Knox County School District, Tennessee",2013,52.222889,5.2255917,,,,,,,65.575882,8.4241638,,,,,,,43.197716,7.4823513,65.895332,9.9517193,,,,,,,42.909813,7.464047
97000US4702220,"Knox County School District, Tennessee",2014,53.38773,4.2186861,,,,,,,71.318497,2.6186652,,,,,,,44.904499,5.7384176,67.468086,5.6834383,,,,,,,44.076527,5.2104082
97000US4702220,"Knox County School District, Tennessee",2015,45.10857,5.0725346,,,,,,,59.2645,12.531074,49.597855,23.80249,44.978203,5.2829294,,,38.906483,5.4224906,60.806839,13.958476,,,,,,,39.082569,5.5637674
97000US4702220,"Knox County School District, Tennessee",2016,41.747303,5.7453642,,,,,,,70.620575,10.204985,35.384617,25.275362,42.200737,6.3371501,,,28.734636,7.2385302,65.223061,4.9372153,,,,,,,29.357798,7.2099619
97000US4702220,"Knox County School District, Tennessee",2017,40.790207,5.1382613,,,,,,,54.732098,9.3374596,100.0,58.975636,39.377537,5.4870887,,,33.40844,5.5183291,56.418037,13.850017,,,,,,,35.617386,5.651217
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2009,38.405983,5.7767506,,,,,,,48.892673,6.7566166,,,,,,,6.1085973,6.077208,47.945206,3.8850694,,,,,,,6.1085973,6.077208
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2010,47.416092,6.7747221,,,,,,,53.419304,6.1171012,,,,,,,28.286854,17.045658,54.400002,8.4729691,,,,,,,36.451897,19.225798
97000US4702580,"Jackson-Madison Consolidated School District, Tennessee",2011,55.595589,6.504015,,,,,,,58.945328,8.0458593,,,,,,,45.511322,11.890537,59.683544,8.5286703,,,,,,,45.511322,11.890537
